age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
26.0,3,177929.0,9,13.0,4,11,1,4,1,0.0,0.0,48.0,38,0
48.0,3,166929.0,9,13.0,2,0,0,4,1,0.0,0.0,45.0,38,1
32.0,3,199963.0,1,7.0,2,6,0,4,0,0.0,0.0,40.0,38,0
35.0,6,98776.0,11,9.0,4,12,1,4,1,0.0,0.0,40.0,38,0
40.0,3,135056.0,11,9.0,4,0,1,4,0,0.0,0.0,45.0,38,0
40.0,5,55363.0,11,9.0,2,2,0,4,1,3411.0,0.0,40.0,38,0
42.0,6,102343.0,14,15.0,2,9,0,1,1,0.0,0.0,72.0,18,1
30.0,3,231263.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0
19.0,3,226913.0,15,10.0,4,11,1,4,0,0.0,0.0,20.0,38,0
36.0,3,129573.0,7,12.0,2,11,0,4,1,0.0,0.0,60.0,38,1
31.0,3,191001.0,11,9.0,4,11,1,4,0,0.0,0.0,40.0,38,0
50.0,0,69345.0,7,12.0,2,3,0,4,1,0.0,0.0,60.0,38,0
38.0,3,204556.0,11,9.0,0,2,1,2,1,0.0,0.0,40.0,38,0
35.0,3,192626.0,15,10.0,2,9,0,4,1,0.0,0.0,50.0,38,1
45.0,3,202812.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
29.0,3,405177.0,0,6.0,5,11,1,4,0,0.0,0.0,40.0,38,0
41.0,3,227890.0,15,10.0,0,2,1,4,1,0.0,0.0,46.0,38,1
33.0,3,101352.0,14,15.0,4,9,1,4,0,0.0,0.0,50.0,38,1
49.0,3,82572.0,15,10.0,4,7,1,4,0,0.0,0.0,60.0,38,0
28.0,3,132686.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,1
49.0,1,149210.0,9,13.0,2,10,0,2,1,15024.0,0.0,40.0,38,1
27.0,3,245661.0,11,9.0,5,6,1,4,0,0.0,0.0,40.0,38,0
47.0,4,483596.0,11,9.0,2,3,0,4,1,2885.0,0.0,32.0,38,0
42.0,6,104663.0,10,16.0,4,3,1,4,0,0.0,0.0,40.0,21,1
30.0,3,347166.0,11,9.0,4,3,1,4,1,0.0,0.0,60.0,38,0
37.0,1,108540.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
37.0,3,333305.0,10,16.0,2,9,0,4,0,0.0,0.0,35.0,38,0
51.0,3,155408.0,11,9.0,3,11,1,2,0,0.0,0.0,38.0,38,0
27.0,0,246372.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,38,0
53.0,3,30290.0,11,9.0,4,11,1,4,0,0.0,0.0,40.0,38,0
45.0,3,347321.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
37.0,4,205852.0,9,13.0,2,9,0,4,1,0.0,0.0,45.0,38,0
40.0,0,163215.0,9,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
54.0,6,93449.0,12,14.0,2,9,0,1,1,0.0,0.0,40.0,18,1
47.0,4,116927.0,11,9.0,2,3,0,4,1,0.0,0.0,42.0,38,1
35.0,3,164526.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,40,1
33.0,3,31573.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
28.0,1,125159.0,15,10.0,4,0,1,2,1,0.0,0.0,40.0,13,0
39.0,6,201105.0,9,13.0,2,3,0,4,0,0.0,0.0,55.0,38,1
25.0,3,122745.0,11,9.0,4,9,1,4,1,0.0,1602.0,40.0,38,0
33.0,3,150570.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,0
34.0,3,118941.0,1,7.0,4,7,1,4,0,0.0,0.0,40.0,20,0
53.0,3,141388.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,1
21.0,3,174714.0,7,12.0,4,0,1,4,1,0.0,0.0,35.0,38,0
31.0,6,75755.0,10,16.0,2,3,0,4,1,7298.0,0.0,55.0,38,1
63.0,3,133144.0,11,9.0,2,9,0,4,1,0.0,0.0,45.0,38,0
21.0,5,318865.0,15,10.0,4,7,1,4,1,0.0,0.0,30.0,38,0
59.0,3,109638.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
50.0,3,92969.0,3,2.0,5,9,1,2,0,0.0,0.0,40.0,38,0
66.0,3,376028.0,11,9.0,2,9,0,4,0,0.0,0.0,20.0,38,0
19.0,3,144161.0,11,9.0,4,13,1,4,1,0.0,0.0,30.0,38,0
31.0,3,183778.0,9,13.0,4,12,1,4,1,0.0,0.0,45.0,38,0
23.0,3,398904.0,9,13.0,2,9,0,4,0,0.0,0.0,40.0,38,0
45.0,3,170846.0,8,11.0,2,3,0,4,0,0.0,0.0,40.0,38,1
35.0,1,204277.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,0
32.0,3,205152.0,9,13.0,4,2,1,4,1,0.0,0.0,40.0,38,0
20.0,3,225395.0,5,4.0,4,6,1,4,0,0.0,0.0,60.0,25,0
38.0,3,33975.0,11,9.0,2,3,1,4,1,0.0,0.0,40.0,38,1
49.0,3,147032.0,11,9.0,2,7,0,1,0,0.0,0.0,8.0,29,0
64.0,3,174826.0,11,9.0,0,6,1,4,0,0.0,0.0,40.0,38,0
60.0,1,232769.0,1,7.0,2,13,0,4,1,0.0,0.0,20.0,38,0
25.0,3,36984.0,9,13.0,4,9,1,4,0,0.0,0.0,50.0,38,0
21.0,3,292264.0,11,9.0,4,2,1,4,1,0.0,0.0,35.0,38,0
26.0,3,303973.0,11,9.0,4,8,1,4,0,0.0,1602.0,15.0,25,0
23.0,3,287988.0,15,10.0,4,0,1,4,1,0.0,0.0,20.0,38,0
67.0,4,330144.0,12,14.0,2,11,0,4,1,0.0,0.0,48.0,38,1
24.0,3,191948.0,11,9.0,0,11,1,4,0,0.0,0.0,30.0,38,0
46.0,3,324601.0,3,2.0,5,6,1,4,0,0.0,0.0,40.0,12,0
38.0,6,200289.0,10,16.0,2,9,0,1,1,0.0,0.0,40.0,35,0
20.0,3,113307.0,5,4.0,4,6,1,4,1,0.0,0.0,40.0,38,0
28.0,3,194087.0,15,10.0,4,9,1,4,0,0.0,0.0,40.0,38,0
26.0,3,155213.0,9,13.0,4,9,1,4,1,0.0,0.0,48.0,38,0
58.0,3,175127.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
31.0,6,358461.0,15,10.0,4,7,1,1,1,0.0,0.0,40.0,38,0
37.0,6,354929.0,7,12.0,0,10,1,2,1,0.0,0.0,38.0,38,0
53.0,6,104501.0,10,16.0,2,9,0,4,1,0.0,0.0,40.0,38,1
45.0,3,112929.0,5,4.0,0,6,1,2,0,0.0,0.0,35.0,38,0
33.0,3,132832.0,11,9.0,4,0,1,4,0,0.0,0.0,50.0,38,0
33.0,6,357691.0,12,14.0,2,10,0,2,1,0.0,0.0,40.0,38,0
35.0,3,114605.0,11,9.0,0,5,1,4,1,0.0,0.0,25.0,38,0
60.0,5,525878.0,11,9.0,2,3,0,2,1,0.0,0.0,40.0,38,0
21.0,3,68358.0,15,10.0,4,11,1,4,0,0.0,0.0,20.0,38,0
38.0,3,174571.0,0,6.0,2,2,0,2,1,0.0,0.0,45.0,38,0
40.0,3,42703.0,8,11.0,0,2,1,4,0,0.0,0.0,40.0,38,0
40.0,3,220589.0,15,10.0,2,11,0,4,0,0.0,0.0,40.0,38,1
44.0,5,197558.0,14,15.0,2,9,0,4,1,0.0,0.0,70.0,38,1
27.0,3,423250.0,15,10.0,2,3,0,4,1,0.0,0.0,60.0,38,0
34.0,5,29254.0,15,10.0,2,2,0,4,1,0.0,0.0,55.0,38,1
20.0,3,308924.0,15,10.0,4,9,1,4,1,0.0,0.0,25.0,38,0
49.0,1,276247.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,38,0
37.0,3,213841.0,15,10.0,2,2,0,4,1,0.0,0.0,50.0,38,1
52.0,3,181677.0,0,6.0,2,13,0,4,1,0.0,0.0,30.0,38,1
46.0,3,160061.0,15,10.0,2,6,0,2,1,0.0,0.0,40.0,38,0
20.0,3,285295.0,15,10.0,4,6,1,1,0,0.0,0.0,40.0,38,0
43.0,3,265266.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
46.0,1,222115.0,9,13.0,0,0,1,4,0,99999.0,0.0,40.0,38,1
25.0,6,194954.0,15,10.0,2,7,0,4,0,0.0,0.0,15.0,38,0
48.0,3,156926.0,9,13.0,0,0,1,4,1,0.0,0.0,40.0,38,0
36.0,1,217414.0,15,10.0,0,10,1,4,1,0.0,0.0,55.0,38,0
37.0,3,538443.0,11,9.0,0,2,1,4,1,14344.0,0.0,40.0,38,1
18.0,3,192399.0,15,10.0,4,9,1,4,1,0.0,0.0,60.0,38,0
42.0,3,383493.0,12,14.0,2,9,0,4,1,0.0,0.0,50.0,38,1
60.0,3,193235.0,7,12.0,2,0,0,4,1,0.0,0.0,24.0,38,0
37.0,4,99452.0,15,10.0,2,13,0,4,1,0.0,0.0,55.0,38,1
44.0,1,254134.0,7,12.0,0,12,1,2,1,0.0,0.0,40.0,38,0
32.0,3,90446.0,0,6.0,2,2,0,4,1,0.0,0.0,40.0,38,0
29.0,3,116613.0,9,13.0,4,0,1,4,0,0.0,0.0,40.0,31,0
42.0,1,238188.0,12,14.0,2,9,0,4,1,0.0,0.0,35.0,38,1
17.0,3,95909.0,1,7.0,4,5,1,4,1,0.0,0.0,12.0,38,0
41.0,3,82319.0,2,8.0,2,7,0,4,0,0.0,0.0,10.0,38,0
34.0,3,182274.0,15,10.0,2,3,0,4,0,0.0,1887.0,40.0,38,1
56.0,3,179625.0,0,6.0,5,7,1,4,0,0.0,0.0,32.0,38,0
28.0,3,119793.0,15,10.0,4,0,1,4,1,0.0,0.0,40.0,38,0
28.0,5,254989.0,1,7.0,4,11,1,4,1,0.0,0.0,40.0,38,0
19.0,3,104830.0,5,4.0,4,13,1,4,1,0.0,0.0,25.0,12,0
49.0,0,110373.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,38,1
36.0,5,135416.0,15,10.0,2,7,0,4,0,0.0,0.0,50.0,38,0
25.0,3,298225.0,15,10.0,2,13,0,4,1,0.0,0.0,35.0,38,0
42.0,3,166740.0,9,13.0,0,9,1,4,1,0.0,0.0,40.0,38,0
47.0,5,213668.0,14,15.0,2,9,0,4,1,0.0,1977.0,50.0,38,1
26.0,3,276624.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,38,0
35.0,3,226789.0,15,10.0,2,3,0,4,1,0.0,0.0,58.0,38,0
37.0,3,31023.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,0
39.0,1,116666.0,11,9.0,4,10,1,0,1,4650.0,0.0,48.0,38,0
42.0,3,136986.0,11,9.0,2,3,0,4,1,0.0,0.0,35.0,38,1
41.0,3,179580.0,15,10.0,0,7,1,4,0,0.0,0.0,36.0,38,1
23.0,3,103277.0,15,10.0,0,7,1,4,0,0.0,0.0,24.0,38,0
31.0,0,351141.0,11,9.0,2,12,0,4,1,0.0,0.0,40.0,38,0
36.0,1,191161.0,15,10.0,2,10,0,4,1,0.0,0.0,57.0,38,1
20.0,3,148709.0,15,10.0,4,9,1,4,0,0.0,0.0,25.0,38,0
36.0,3,128382.0,15,10.0,4,6,1,4,1,0.0,0.0,45.0,38,0
50.0,3,144361.0,11,9.0,2,6,0,4,1,0.0,0.0,50.0,38,1
37.0,3,172538.0,11,9.0,4,6,1,4,1,0.0,0.0,40.0,38,0
25.0,3,102476.0,9,13.0,4,4,1,4,1,27828.0,0.0,50.0,38,1
39.0,3,46028.0,15,10.0,0,7,1,4,0,0.0,0.0,60.0,38,0
32.0,3,198452.0,11,9.0,2,4,0,4,0,0.0,0.0,40.0,38,0
59.0,3,193895.0,15,10.0,6,0,1,4,0,0.0,0.0,35.0,38,0
29.0,3,233421.0,9,13.0,2,2,0,4,1,3411.0,0.0,45.0,38,0
50.0,3,378747.0,11,9.0,2,13,0,2,1,0.0,0.0,40.0,38,0
42.0,3,31251.0,8,11.0,2,11,0,4,1,0.0,0.0,37.0,38,0
32.0,3,71540.0,15,10.0,0,9,1,4,1,0.0,0.0,40.0,38,0
48.0,3,194772.0,7,12.0,2,11,0,4,1,0.0,1902.0,40.0,38,1
20.0,3,34568.0,11,9.0,2,2,0,4,1,3781.0,0.0,35.0,38,0
50.0,5,36480.0,0,6.0,0,2,1,4,1,0.0,0.0,45.0,38,0
18.0,3,116528.0,15,10.0,4,2,1,4,1,0.0,0.0,30.0,38,0
60.0,3,52152.0,12,14.0,4,9,1,4,1,0.0,0.0,50.0,38,0
60.0,3,216690.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,0
42.0,1,227065.0,12,14.0,4,9,1,4,1,0.0,0.0,22.0,38,0
49.0,3,84013.0,11,9.0,0,7,1,4,0,0.0,0.0,35.0,38,0
35.0,4,82051.0,15,10.0,2,11,0,4,0,0.0,0.0,40.0,38,0
30.0,5,176185.0,7,12.0,2,11,0,4,1,0.0,0.0,60.0,19,0
59.0,3,115414.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,1
24.0,4,493034.0,11,9.0,4,7,1,2,1,13550.0,0.0,50.0,38,1
55.0,3,354923.0,7,12.0,0,0,1,4,0,0.0,0.0,40.0,38,0
19.0,3,393712.0,11,9.0,4,0,1,4,0,0.0,0.0,20.0,38,0
39.0,3,98941.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
48.0,3,141483.0,15,10.0,0,3,1,4,0,0.0,0.0,40.0,38,0
44.0,3,172479.0,9,13.0,2,9,0,4,1,7688.0,0.0,40.0,38,1
21.0,3,226145.0,15,10.0,4,5,1,4,1,0.0,0.0,30.0,38,0
23.0,3,394612.0,9,13.0,4,12,1,2,1,0.0,0.0,40.0,38,0
22.0,3,231085.0,15,10.0,4,7,1,4,1,0.0,0.0,30.0,38,0
55.0,5,183810.0,12,14.0,2,9,0,4,1,0.0,0.0,55.0,38,1
19.0,3,186159.0,15,10.0,4,11,1,4,0,0.0,0.0,40.0,38,0
23.0,3,162282.0,15,10.0,4,5,1,4,1,0.0,0.0,25.0,38,0
46.0,3,219021.0,11,9.0,2,13,0,4,1,15024.0,0.0,44.0,38,1
23.0,3,273206.0,9,13.0,4,0,1,4,0,0.0,0.0,23.0,38,0
47.0,4,332355.0,12,14.0,2,3,0,4,1,15024.0,0.0,50.0,38,1
23.0,3,102729.0,15,10.0,4,11,1,4,0,0.0,0.0,15.0,38,0
42.0,3,198096.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,38,1
22.0,6,292933.0,9,13.0,4,0,1,4,0,0.0,0.0,10.0,38,0
18.0,3,135924.0,11,9.0,4,0,1,4,1,0.0,0.0,20.0,38,0
37.0,3,99146.0,9,13.0,2,3,0,4,1,0.0,1977.0,50.0,38,1
34.0,3,27409.0,6,5.0,2,2,0,4,1,0.0,0.0,50.0,38,0
30.0,3,299507.0,7,12.0,5,7,1,4,0,0.0,0.0,40.0,38,0
62.0,5,102631.0,15,10.0,6,4,1,4,0,0.0,0.0,50.0,38,0
51.0,3,153486.0,15,10.0,2,5,0,4,1,0.0,0.0,40.0,38,0
34.0,3,434292.0,11,9.0,2,7,0,2,1,0.0,0.0,30.0,38,0
28.0,5,240172.0,12,14.0,4,9,1,4,1,0.0,0.0,40.0,38,0
56.0,3,219426.0,0,6.0,4,5,1,4,1,0.0,0.0,40.0,38,0
46.0,3,295791.0,11,9.0,0,12,1,4,0,0.0,0.0,30.0,38,0
46.0,3,114032.0,15,10.0,2,12,0,4,1,0.0,1887.0,45.0,38,1
23.0,1,496382.0,15,10.0,3,0,1,4,0,0.0,0.0,40.0,12,0
33.0,3,376483.0,9,13.0,2,0,0,2,0,0.0,0.0,30.0,38,0
27.0,3,107218.0,11,9.0,4,7,1,1,1,0.0,0.0,40.0,38,0
21.0,3,246207.0,15,10.0,4,0,1,2,0,0.0,0.0,20.0,38,0
18.0,3,80564.0,11,9.0,4,9,1,4,1,0.0,0.0,60.0,38,0
36.0,3,83089.0,4,3.0,2,6,0,4,1,7298.0,0.0,40.0,25,1
37.0,1,328301.0,9,13.0,0,9,1,4,0,0.0,0.0,36.0,38,0
39.0,1,301614.0,1,7.0,2,7,0,4,1,0.0,0.0,40.0,38,0
36.0,3,199739.0,11,9.0,2,13,0,4,1,7298.0,0.0,60.0,38,1
24.0,3,180060.0,7,12.0,4,2,1,4,1,2354.0,0.0,40.0,38,0
26.0,3,121040.0,7,12.0,4,3,1,2,0,0.0,0.0,40.0,38,0
37.0,3,125550.0,11,9.0,0,11,1,4,0,0.0,0.0,60.0,38,0
34.0,3,170772.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
33.0,3,180551.0,11,9.0,0,3,1,4,0,0.0,0.0,40.0,38,0
33.0,5,48189.0,11,9.0,2,10,0,4,1,0.0,0.0,30.0,38,0
20.0,3,432154.0,11,9.0,4,11,1,4,0,0.0,0.0,8.0,25,0
26.0,3,263200.0,15,10.0,0,0,1,4,0,0.0,0.0,38.0,38,0
47.0,3,123207.0,11,9.0,2,0,0,4,0,0.0,0.0,20.0,38,1
17.0,3,110798.0,1,7.0,4,11,1,4,0,0.0,0.0,20.0,38,0
53.0,3,238481.0,8,11.0,2,3,0,4,1,0.0,1485.0,40.0,38,0
31.0,3,185528.0,15,10.0,0,11,1,4,0,0.0,0.0,35.0,38,0
34.0,3,181311.0,1,7.0,2,6,0,4,1,0.0,0.0,40.0,38,0
23.0,3,528616.0,4,3.0,2,7,0,4,1,0.0,0.0,40.0,25,0
39.0,3,272950.0,9,13.0,2,2,0,4,1,0.0,0.0,45.0,38,1
22.0,3,195532.0,11,9.0,4,9,1,4,0,0.0,0.0,40.0,38,0
21.0,3,197583.0,15,10.0,4,0,1,4,0,0.0,0.0,20.0,38,0
40.0,3,48612.0,11,9.0,4,0,1,2,0,0.0,0.0,35.0,38,0
54.0,1,31533.0,12,14.0,2,0,0,4,1,7298.0,0.0,40.0,38,1
32.0,0,148138.0,9,13.0,2,9,0,1,1,0.0,2002.0,40.0,19,0
29.0,1,30069.0,11,9.0,2,7,0,4,0,2635.0,0.0,40.0,38,0
68.0,3,170182.0,15,10.0,4,9,1,2,0,0.0,0.0,40.0,38,0
27.0,1,230885.0,9,13.0,2,10,0,4,1,0.0,0.0,45.0,38,1
54.0,3,174102.0,15,10.0,4,3,1,4,1,0.0,0.0,40.0,38,1
23.0,3,352606.0,11,9.0,0,8,1,4,0,0.0,0.0,40.0,38,0
38.0,3,241153.0,12,14.0,2,3,0,4,1,0.0,0.0,48.0,38,1
54.0,3,155433.0,11,9.0,2,7,0,4,0,0.0,0.0,35.0,38,0
21.0,3,109414.0,15,10.0,4,9,1,1,1,0.0,1974.0,40.0,38,0
40.0,3,125461.0,8,11.0,4,9,1,4,1,0.0,0.0,42.0,38,0
19.0,3,331556.0,0,6.0,4,7,1,4,0,0.0,0.0,40.0,38,0
21.0,3,138575.0,11,9.0,4,9,1,4,1,0.0,0.0,60.0,38,0
35.0,3,223514.0,9,13.0,2,0,0,2,0,0.0,0.0,40.0,38,0
39.0,3,115418.0,15,10.0,4,0,1,4,0,2174.0,0.0,45.0,38,0
38.0,3,193026.0,11,9.0,4,7,1,4,1,0.0,1408.0,40.0,38,0
41.0,3,147206.0,2,8.0,2,5,0,4,1,0.0,0.0,40.0,38,1
26.0,3,174592.0,15,10.0,4,0,1,4,0,0.0,0.0,40.0,38,0
35.0,3,268620.0,11,9.0,0,7,1,4,0,0.0,0.0,45.0,38,0
70.0,5,150886.0,15,10.0,2,2,0,4,1,0.0,0.0,25.0,38,0
45.0,3,112362.0,0,6.0,2,11,0,4,1,0.0,0.0,40.0,38,0
83.0,3,195507.0,11,9.0,6,10,1,4,1,0.0,0.0,55.0,38,0
59.0,3,192983.0,11,9.0,5,7,1,4,0,0.0,0.0,40.0,38,0
18.0,3,120544.0,6,5.0,4,7,1,2,1,0.0,0.0,15.0,38,0
31.0,3,59083.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
43.0,3,208277.0,12,14.0,2,9,0,4,0,0.0,0.0,45.0,38,1
24.0,1,184678.0,9,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
33.0,3,278736.0,8,11.0,2,6,0,4,1,0.0,0.0,50.0,38,0
48.0,1,39464.0,12,14.0,4,9,1,4,0,0.0,0.0,52.0,38,0
27.0,3,162343.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,5,0
41.0,3,204046.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
25.0,3,255647.0,11,9.0,2,7,0,4,0,0.0,0.0,25.0,25,0
53.0,3,123011.0,11,9.0,0,13,1,4,1,0.0,0.0,40.0,38,1
66.0,5,291362.0,14,15.0,2,9,0,4,1,0.0,0.0,50.0,38,0
31.0,3,159187.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
30.0,6,126414.0,9,13.0,3,0,1,4,1,0.0,0.0,40.0,38,0
22.0,3,227626.0,11,9.0,0,13,1,4,1,0.0,0.0,40.0,38,0
47.0,4,173783.0,9,13.0,2,11,0,4,1,15024.0,0.0,60.0,38,1
74.0,3,211075.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
37.0,3,176756.0,15,10.0,2,0,0,2,1,0.0,1485.0,70.0,38,1
35.0,5,31095.0,15,10.0,5,4,1,4,1,4101.0,0.0,60.0,38,0
51.0,5,32372.0,9,13.0,2,3,0,4,1,0.0,1672.0,70.0,38,0
40.0,3,331651.0,15,10.0,5,7,1,4,0,0.0,0.0,40.0,38,0
51.0,1,146325.0,10,16.0,2,9,0,4,1,0.0,1887.0,40.0,38,1
26.0,3,515025.0,0,6.0,2,5,0,4,0,0.0,0.0,40.0,38,0
53.0,3,394474.0,7,12.0,4,0,1,2,0,0.0,0.0,40.0,38,0
32.0,3,400535.0,11,9.0,2,2,0,4,1,3781.0,0.0,40.0,38,0
29.0,5,337505.0,15,10.0,2,2,0,1,1,0.0,0.0,40.0,34,0
42.0,3,211860.0,11,9.0,5,0,1,4,1,0.0,0.0,40.0,38,0
22.0,3,102684.0,15,10.0,4,13,1,4,1,0.0,0.0,32.0,38,0
62.0,3,225657.0,11,9.0,2,9,0,4,1,0.0,0.0,24.0,38,0
33.0,3,121966.0,11,9.0,0,0,1,4,0,0.0,0.0,40.0,38,0
21.0,3,396790.0,11,9.0,4,13,1,2,1,0.0,0.0,20.0,38,0
46.0,1,149949.0,9,13.0,2,9,0,4,1,0.0,0.0,45.0,38,1
25.0,3,252187.0,1,7.0,4,5,1,4,1,0.0,0.0,40.0,38,0
29.0,3,209934.0,4,3.0,2,7,0,4,1,0.0,0.0,40.0,25,0
29.0,0,229300.0,9,13.0,4,9,1,4,1,0.0,0.0,48.0,38,0
33.0,3,170769.0,10,16.0,0,11,1,4,1,99999.0,0.0,60.0,38,1
50.0,3,200618.0,7,12.0,0,2,1,4,1,0.0,0.0,40.0,38,0
22.0,3,216984.0,11,9.0,4,0,1,0,0,0.0,0.0,40.0,38,0
40.0,3,212760.0,11,9.0,0,2,1,4,1,0.0,0.0,40.0,38,0
28.0,3,150309.0,11,9.0,2,6,0,0,1,0.0,0.0,45.0,38,0
54.0,3,174655.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
29.0,3,109621.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
49.0,3,225124.0,11,9.0,6,6,1,2,0,0.0,0.0,40.0,38,0
46.0,3,172695.0,1,7.0,6,7,1,4,0,0.0,0.0,27.0,7,0
71.0,5,238479.0,0,6.0,2,2,0,4,1,0.0,0.0,8.0,38,0
27.0,3,37754.0,15,10.0,2,4,0,4,1,0.0,0.0,80.0,38,0
56.0,3,85018.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,38,0
64.0,3,256466.0,11,9.0,2,12,0,1,1,0.0,0.0,60.0,29,1
23.0,3,169188.0,15,10.0,2,3,0,4,0,0.0,0.0,25.0,38,0
36.0,3,210945.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
39.0,1,287031.0,12,14.0,2,9,0,4,1,0.0,0.0,45.0,38,1
26.0,3,224361.0,11,9.0,4,3,1,4,1,0.0,0.0,40.0,38,0
31.0,0,108464.0,7,12.0,2,12,0,4,1,0.0,0.0,40.0,38,0
36.0,3,75826.0,9,13.0,0,0,1,4,0,0.0,0.0,40.0,38,0
43.0,3,120277.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
25.0,3,104439.0,15,10.0,4,0,1,4,0,0.0,0.0,50.0,38,0
27.0,3,56870.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
24.0,3,200819.0,2,8.0,4,11,1,4,1,0.0,0.0,40.0,38,0
50.0,5,170562.0,7,12.0,2,10,0,4,1,0.0,0.0,20.0,38,0
30.0,3,80933.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
24.0,3,33088.0,1,7.0,4,5,1,4,1,0.0,0.0,40.0,38,0
41.0,1,112763.0,12,14.0,0,9,1,4,0,7430.0,0.0,36.0,38,1
29.0,3,177651.0,15,10.0,4,3,1,4,1,0.0,0.0,45.0,38,0
31.0,3,261943.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,0
54.0,3,169785.0,15,10.0,0,3,1,4,0,0.0,0.0,40.0,21,0
20.0,3,141481.0,1,7.0,2,11,1,4,0,0.0,0.0,50.0,38,0
37.0,3,433491.0,11,9.0,4,7,1,4,1,0.0,0.0,40.0,38,0
28.0,1,86615.0,11,9.0,4,7,1,2,1,0.0,0.0,30.0,38,0
39.0,3,125550.0,11,9.0,2,0,0,4,0,0.0,0.0,40.0,38,1
46.0,6,421223.0,15,10.0,4,3,1,4,0,0.0,0.0,40.0,38,0
35.0,3,26999.0,9,13.0,5,3,1,4,0,0.0,0.0,42.0,38,0
36.0,5,241998.0,15,10.0,2,11,0,4,1,99999.0,0.0,20.0,38,1
34.0,3,133861.0,11,9.0,2,9,0,4,1,0.0,0.0,25.0,38,0
44.0,3,115323.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,38,1
34.0,4,23778.0,9,13.0,0,3,1,4,1,0.0,0.0,50.0,38,0
28.0,5,190836.0,11,9.0,2,11,0,4,1,0.0,0.0,50.0,38,1
38.0,4,159179.0,14,15.0,2,9,0,4,1,0.0,0.0,45.0,38,1
64.0,3,205479.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,1
19.0,3,47713.0,15,10.0,4,9,1,4,0,0.0,0.0,40.0,38,0
35.0,3,163237.0,9,13.0,2,11,0,4,1,0.0,0.0,52.0,38,1
61.0,3,202202.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,38,0
45.0,3,168837.0,15,10.0,0,11,1,4,0,0.0,0.0,40.0,38,0
36.0,3,112271.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
34.0,3,52537.0,11,9.0,4,13,1,2,1,0.0,0.0,30.0,38,0
27.0,3,38353.0,8,11.0,2,11,0,4,1,0.0,0.0,60.0,38,0
22.0,3,141698.0,0,6.0,4,2,1,4,1,0.0,0.0,40.0,38,0
26.0,3,28856.0,9,13.0,4,12,1,4,0,0.0,0.0,40.0,38,0
19.0,3,175652.0,1,7.0,4,7,1,4,0,0.0,0.0,15.0,38,0
36.0,3,213008.0,11,9.0,0,4,1,4,1,0.0,0.0,40.0,38,0
51.0,3,196501.0,9,13.0,0,3,1,4,1,14084.0,0.0,50.0,38,1
63.0,3,118798.0,11,9.0,2,2,0,4,1,99999.0,0.0,40.0,38,1
51.0,3,92463.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
20.0,6,125165.0,15,10.0,4,0,1,4,0,0.0,0.0,25.0,38,0
